datadate,price
19780206,491.800
19780207,490.500
19780208,488.300
19780209,485.100
19780210,489.600
19780213,493.100
19780214,495.300
19780215,494.600
19780216,499.600
19780217,502.000
19780220,505.200
19780221,504.100
19780222,503.400
19780223,503.600
19780224,503.000
19780227,495.100
19780228,496.900
19780301,500.700
19780302,498.500
19780303,500.400
19780306,500.100
19780307,507.600
19780308,532.100
19780309,529.200
19780310,523.500
19780313,530.800
19780314,547.900
19780315,542.900
19780316,541.700
19780317,545.400
19780320,529.400
19780321,517.000
19780322,524.700
19780323,527.600
19780328,540.700
19780329,537.300
19780330,529.200
19780331,534.500
19780403,541.700
19780404,535.400
19780405,527.200
19780406,533.400
19780407,524.700
19780410,525.200
19780411,527.500
19780412,531.300
19780413,526.100
19780414,521.900
19780417,514.100
19780418,507.400
19780419,511.400
19780420,498.600
19780421,503.500
19780424,498.000
19780425,491.600
19780426,497.000
19780427,499.800
19780428,499.800
19780502,497.700
19780503,504.600
19780504,508.100
19780505,508.700
19780508,505.100
19780509,504.600
19780510,506.100
19780511,512.200
19780512,508.800
19780515,507.000
19780516,510.000
19780517,511.500
19780518,514.300
19780519,520.100
19780522,520.800
19780523,519.100
19780524,518.100
19780525,516.700
19780526,521.100
19780530,536.000
19780531,546.600
19780601,540.100
19780602,545.000
19780605,534.200
19780606,530.100
19780607,535.300
19780608,530.400
19780609,526.100
19780612,524.500
19780613,526.500
19780614,532.900
19780615,525.800
19780616,533.100
19780619,531.900
19780620,540.500
19780621,537.200
19780622,532.100
19780623,533.000
19780626,533.000
19780627,534.100
19780628,537.300
19780629,534.300
19780630,527.700
19780703,527.200
19780704,530.400
19780705,529.900
19780706,526.700
19780707,523.600
19780710,528.200
19780711,528.700
19780712,529.200
19780713,532.400
19780714,528.600
19780717,525.100
19780718,523.700
19780719,524.200
19780720,530.300
19780721,541.300
19780724,553.600
19780725,545.600
19780726,550.000
19780727,545.400
19780728,559.800
19780731,557.300
19780801,571.600
19780802,559.900
19780803,555.200
19780804,552.000
19780807,557.600
19780808,558.100
19780809,558.100
19780810,549.100
19780811,562.900
19780814,567.500
19780815,574.300
19780816,566.000
19780817,552.500
19780818,554.200
19780821,540.700
19780822,545.700
19780823,535.300
19780824,545.100
19780825,539.700
19780829,543.500
19780830,553.000
19780831,553.100
19780901,551.900
19780904,558.600
19780905,556.200
19780906,556.100
19780907,552.200
19780908,549.600
19780911,547.100
19780912,549.900
19780913,551.900
19780914,560.100
19780915,557.100
19780918,555.100
19780919,560.000
19780920,564.800
19780921,567.800
19780922,562.000
19780925,569.300
19780926,573.000
19780927,565.800
19780928,567.600
19780929,566.800
19781002,567.300
19781003,576.700
19781004,585.300
19781005,584.400
19781006,583.700
19781009,579.600
19781010,598.900
19781011,597.500
19781012,601.300
19781013,593.100
19781016,589.200
19781017,596.800
19781018,598.900
19781019,591.900
19781020,592.500
19781023,591.400
